Team within selected timeframe,League Name,Season,defense,possession,creativity,progression,crossing,explosive,attacking,setpiece,gkbuildup,excitement,Cluster,x,y,Distance to KIF 25-26
Modern Sport - Egyptian Premier League 24-25,Egyptian Premier League,24-25,-0.156727296,0.115056805,-0.54930266,-0.19685912,1.032741134,-1.161095367,0.005778443,0.817570034,-0.97114734,-0.432517496,112,-20.006245,-32.630707,100.8179721
Modern Sport - Egyptian Premier League 25-26,Egyptian Premier League,25-26,-0.098584737,-0.449623872,-0.878403164,-1.011393839,0.190999791,-1.119333202,-0.722750363,-0.026230404,-0.86450932,-0.769535283,126,-43.124012,26.525204,69.26961406
Moghayer Al Sarhan - Jordan Pro League 23-24,Jordan Pro League,23-24,-0.024890015,0.149065817,0.144330438,-0.453494499,-0.293088865,0.435090009,-0.498412539,-0.924117464,-0.162650454,-0.153924432,64,-9.570587,-3.0030916,69.43481084
Moghayer Al Sarhan - Jordan Pro League 24-25,Jordan Pro League,24-25,-0.293533864,-0.709628611,-0.965727624,-0.470829094,-1.909769589,-0.1001344,-1.119446876,-0.412562639,-1.313093153,-0.759189578,123,-78.87165,3.32828,111.8496397
Moghreb Tétouan - Botola Pro 22-23,Botola Pro,22-23,0.356938659,-0.444146704,0.1324817,-0.548090499,-0.944530275,-0.02198044,-0.754373782,0.114307828,-0.376464699,-0.48650868,0,-34.968964,-3.632531,82.99838975
Moghreb Tétouan - Botola Pro 23-24,Botola Pro,23-24,0.820489374,0.089945539,-0.4082429,-0.209076421,0.568299864,0.110182942,-1.040267849,-0.40852645,-0.428790033,-0.501471758,157,-14.432601,-9.651402,77.45756175
Moghreb Tétouan - Botola Pro 24-25,Botola Pro,24-25,0.215518048,0.009481623,-1.123788248,-1.298068499,-1.64506075,-1.241091673,-1.471648907,-0.787524822,-0.434089794,-0.978647678,92,-80.012054,9.191298,109.9341306
Mohammedan - Indian Super League 24-25,Indian Super League,24-25,-0.393676992,-0.317665035,-0.725634653,-0.436320634,-0.627284269,-0.510635158,-0.560170206,-0.206776695,-0.053596986,-0.611384664,60,-51.00334,16.954117,80.99914879
Mohun Bagan - Indian Super League 22-23,Indian Super League,22-23,0.242215237,0.39293637,1.162569855,0.036586167,-0.826432964,0.628772777,0.142180806,0.318084125,-0.202719944,0.542239427,116,20.987154,-4.489267,65.83602669
Mohun Bagan - Indian Super League 23-24,Indian Super League,23-24,-0.378748226,0.31783414,1.038204195,-0.050149271,-0.142714834,0.245481238,0.582002398,-0.245131195,-0.428895065,0.384110624,154,34.16966,-0.79090333,64.3844634
Mohun Bagan - Indian Super League 24-25,Indian Super League,24-25,-0.080887025,0.574376955,0.131133456,0.197562295,0.219086856,-0.400362188,0.819169133,0.867275907,-0.750721848,0.258779768,158,0.8070812,-27.857342,90.50314127
Mokpo City - K3 League 2022,K3 League,2022,0.388975606,0.416955378,-0.356634279,-0.377837259,-0.855453549,-0.313928,-1.158323424,-0.485292255,-1.41047035,-0.639643372,168,-40.10729,21.581295,69.37640931
Mokpo City - K3 League 2023,K3 League,2023,0.21658143,0.678071067,0.588593148,0.632430988,1.181937433,0.815934352,0.529638756,-0.02106891,-0.053652256,0.437046576,10,36.67864,-17.293308,80.97832796
Mokpo City - K3 League 2024,K3 League,2024,-0.187848907,0.194429269,-0.360054444,0.006123666,0.60806563,-0.332802895,-0.086547903,0.1629485,-0.072690578,-0.240655766,157,-10.1646385,17.672064,51.23393746
Mokpo City - K3 League 2025,K3 League,2025,-0.666073009,0.519384259,-0.828470284,-0.681461591,0.1558141,-1.035235462,-0.778395426,-0.80253731,0.40347968,-0.784519576,151,-40.349377,42.916935,60.03897083
Mokpo City - K3 League 2026,K3 League,2026,0.054785945,1.574668314,-1.128442532,0.560380416,-0.313829728,-1.192685616,-0.920495845,-1.358564413,0.877364593,-0.41658106,43,-4.5405755,66.115204,21.9280903
Molde - Eliteserien 2022,Eliteserien,2022,0.033761208,1.284936168,2.559745623,1.098702053,1.556893714,1.21758173,2.46596464,-0.777909121,0.354721394,1.978500957,145,92.02963,-4.466316,99.8430104
Molde - Eliteserien 2023,Eliteserien,2023,-0.401975429,1.860542014,1.731566868,0.800186855,1.277226252,0.07623175,1.796510099,-0.142231559,0.450597601,1.127688711,81,76.55986,7.283071,80.47359067
Molde - Eliteserien 2024,Eliteserien,2024,-0.794386673,1.518262264,1.100920043,0.392796912,1.590968818,-0.450234663,1.531362594,-0.505797808,0.386233309,0.749626599,163,74.55941,10.127338,77.08652792
Molde - Eliteserien 2025,Eliteserien,2025,-0.539319118,1.855272761,-0.064855501,1.180553077,0.984375968,-0.789259683,1.084335904,-0.089131837,1.424202516,0.319285861,177,27.93984,61.28282,11.10692544
Molde - Eliteserien 2026,Eliteserien,2026,-0.060905274,2.093399841,0.603904797,0.955501759,1.147137714,-0.437539621,1.182927853,-0.606345093,1.333525745,0.974905357,78,74.70351,17.933739,72.26547769
Molodechno-DYuSSh 4 - Belarusian 1. Division 2022,Belarusian 1. Division,2022,0.451628155,0.375424234,0.128753624,0.5240574,0.073238783,0.987505541,-0.675972881,0.032227078,0.043392081,-0.040285965,185,10.383171,-14.3964,75.88657872
Monaco - Ligue 1 22-23,Ligue 1,22-23,-0.214425459,0.965177945,1.865286889,0.781635743,-0.346511092,0.94809021,0.928019725,-0.280981871,0.268127257,1.109746867,114,83.745285,13.835408,81.98852575
Monaco - Ligue 1 23-24,Ligue 1,23-24,0.347126372,1.463477909,2.19411059,0.508723613,-0.591028403,0.6990524,1.495300039,-0.339677307,0.200993537,1.324033283,108,86.681496,14.977642,83.76599759
Monaco - Ligue 1 24-25,Ligue 1,24-25,-0.29969811,1.264780197,1.459967033,0.84663308,-0.110497173,-0.019787025,1.54189395,-0.102032174,0.193162637,1.082210766,104,79.42186,17.352758,76.42838033
Monaco - Ligue 1 25-26,Ligue 1,25-26,-0.319215915,1.412234248,0.340382333,0.117813607,0.246701877,-0.770917401,0.685287323,-0.354285807,0.133806442,0.238392334,150,22.173426,49.35729,13.00530166
Monaro Panthers - Australian NPLs 2022,Australian NPLs,2022,0.871788576,0.010562051,0.689389787,0.515234188,-0.903160778,1.428861807,0.359170249,2.621891495,-0.502025784,0.692906626,197,55.327946,-49.26973,116.9993783
Monaro Panthers - Australian NPLs 2023,Australian NPLs,2023,0.003802024,0.052779119,0.379582571,1.194242922,0.386042271,1.887476202,1.057853066,1.855489391,-0.303650591,0.783889162,18,56.202118,-41.595768,110.0912831
Monaro Panthers - Australian NPLs 2024,Australian NPLs,2024,0.444493648,0.046998357,0.145353225,0.966440971,0.162540733,2.098490709,0.560552068,1.631809414,0.736949733,0.765209058,103,53.789303,-41.943268,109.5787692
Monaro Panthers - Capital Territory NPL 2022,Capital Territory NPL,2022,0.871788576,0.010562051,0.689389787,0.515234188,-0.903160778,1.428861807,0.359170249,2.621891495,-0.502025784,0.692906626,197,55.327946,-49.26973,116.9993783
Monaro Panthers - Capital Territory NPL 2023,Capital Territory NPL,2023,0.003802024,0.052779119,0.379582571,1.194242922,0.386042271,1.887476202,1.057853066,1.855489391,-0.303650591,0.783889162,18,56.202118,-41.595768,110.0912831
Monaro Panthers - Capital Territory NPL 2024,Capital Territory NPL,2024,0.444493648,0.046998357,0.145353225,0.966440971,0.162540733,2.098490709,0.560552068,1.631809414,0.736949733,0.765209058,103,53.789303,-41.943268,109.5787692
Monaro Panthers - Capital Territory NPL 2025,Capital Territory NPL,2025,0.201222194,0.439541479,0.695945313,1.669719685,1.142874823,0.518473079,1.664120932,1.168431812,0.310315564,1.005567994,190,79.60998,-22.962942,105.0093187
Monaro Panthers - Capital Territory NPL 2026,Capital Territory NPL,2026,-0.261754872,-0.02079997,0.915817406,1.77572391,2.5132251,0.402730327,2.217191287,1.286421795,0.243114523,1.266061508,85,86.177284,-28.127167,113.0961496
Monastir - Tunisia Ligue 1 22-23,Tunisia Ligue 1,22-23,0.49263909,-0.377592705,-0.551409956,-1.071583459,-1.299679769,0.038725631,-0.704621634,-0.44297863,-0.424189987,-0.495804275,45,-26.610022,-2.4270823,77.05643642
Monastir - Tunisia Ligue 1 23-24,Tunisia Ligue 1,23-24,0.467437355,-0.102649144,0.011484155,-0.315392195,-0.782956267,0.631438016,-0.682681872,-0.139479671,0.397543305,-0.189110736,3,-2.2745872,-4.8862395,68.80809874
Monastir - Tunisia Ligue 1 24-25,Tunisia Ligue 1,24-25,0.88969546,-0.055884317,0.046536804,-1.177187177,-0.426165233,-0.923691595,0.074673102,-1.080654589,0.568254319,-0.150278838,38,-54.81098,29.917677,78.18206693
Monastir - Tunisia Ligue 1 25-26,Tunisia Ligue 1,25-26,0.487090767,-0.277969985,-1.176011553,-1.093430082,-1.283495985,-1.625228229,-1.154544832,-1.147547319,0.134998547,-0.959532589,12,-67.54493,38.10495,87.48574752
Monastir Kosmoto - Serie D  Girone G 25-26,Serie D  Girone G,25-26,0.171315654,-0.862968956,-0.154732125,0.067904704,1.383610906,0.20174221,0.563659608,-0.05618507,-0.342990801,0.092145462,199,13.491124,-53.410664,114.6749483
Moncarapachense - Campeonato de Portugal 23-24,Campeonato de Portugal,23-24,0.793658914,-1.593853945,-0.428261096,-0.871385112,-0.348612667,-0.150537711,-0.694618312,0.716858738,-0.780541336,-0.399238299,138,-58.61761,-34.41877,121.8143698
Moncarapachense - Campeonato de Portugal 25-26,Campeonato de Portugal,25-26,0.376299596,-1.460329803,-1.074009356,-1.138941083,-0.416445182,-1.497895658,-1.125336526,0.266477991,-0.209827999,-1.050129833,119,-74.459274,-14.225527,118.4299835
Moncarapachense - Portuguese Liga 3 22-23,Portuguese Liga 3,22-23,0.155717609,-1.038518356,-0.145891178,-0.913969567,-0.090890662,0.850363491,-0.681001551,0.137399725,-0.174821198,-0.428293605,187,-39.2279,-18.571066,97.51280021
Mondercange - Luxembourg National Division 22-23,Luxembourg National Division,22-23,0.045778768,-0.493238339,-0.154827832,-0.594940712,-0.657645336,1.282024922,-0.774588497,0.608756492,-0.549841938,-0.353019562,29,-27.519983,-18.589914,91.30232169
Mondercange - Luxembourg National Division 23-24,Luxembourg National Division,23-24,0.117112571,-0.685466853,0.160129016,-0.369180862,0.183666387,0.949880636,-0.07243414,0.326782859,-0.310618542,-0.099070772,187,6.2388616,-37.806606,99.5873029
Mondercange - Luxembourg National Division 24-25,Luxembourg National Division,24-25,-0.348225603,0.218322688,-1.166611615,-0.294726967,-0.222594748,-0.642212526,-1.344223724,-0.211242146,0.329064511,-0.967415279,74,-53.98919,33.368587,76.10028929
Mondorf-les-Bains - Luxembourg National Division 22-23,Luxembourg National Division,22-23,0.492654772,0.429580075,0.770588647,0.50106536,0.132357982,1.572578489,-0.277716196,-0.457098529,0.688707492,0.485339814,93,44.349125,-11.820971,78.04785562
Mondorf-les-Bains - Luxembourg National Division 23-24,Luxembourg National Division,23-24,0.242939525,-0.062328307,0.398886976,-0.146006761,0.054596722,0.451578699,0.055561903,0.257598787,0.409810179,0.053327369,116,20.826187,-41.074978,102.3684622
Mondorf-les-Bains - Luxembourg National Division 24-25,Luxembourg National Division,24-25,0.203052573,0.006874618,-0.50916928,0.156828923,-0.022677533,-0.49906711,-0.345147847,-0.642615729,0.121750337,-0.365042138,178,-18.38047,24.677376,50.74482158
Monmouth Hawks - NCAA D1 2024,NCAA D1,2024,0.096031565,0.584987681,-1.030689111,1.020324861,-0.276183709,-1.073390961,-0.733169637,-0.316746828,-0.385720457,-0.182344776,178,-17.402828,41.003857,39.75693209
Monmouth Hawks - NCAA D1 2025,NCAA D1,2025,-0.097127333,-0.090205338,-1.081073491,-0.13145196,-0.744209031,-0.098792375,-1.357730282,-0.166284756,-1.623545994,-0.504114665,168,-64.55664,-20.825684,115.5640999
Monopoli - Serie C 22-23,Serie C,22-23,0.466474101,-0.469261605,-0.210360846,0.297514902,0.574798027,0.869516104,-0.546711297,0.268817693,-0.44506075,-0.242440148,187,2.334086,-54.04589,116.1698227
Monopoli - Serie C 23-24,Serie C,23-24,0.895619118,0.218189356,-0.463006398,-0.049928463,-0.047673143,-0.148204945,-0.655088404,-0.266272101,-0.043537003,-0.371405158,157,-19.881952,15.303875,58.78673937
Monopoli - Serie C 24-25,Serie C,24-25,0.103905953,0.048243359,-0.967818702,-0.550502464,0.061864946,-0.573471036,-0.727415733,-0.596590937,0.4766897,-0.59118679,53,-25.833752,39.60297,47.82851185
Monopoli - Serie C 25-26,Serie C,25-26,-0.147935315,0.319354955,-1.02102515,-0.412223849,0.652988985,-0.772143747,-0.753092326,-0.570792869,0.497061597,-0.61973171,151,-22.694693,38.067417,45.80704217
Montalegre - Campeonato de Portugal 23-24,Campeonato de Portugal,23-24,0.34375413,-0.311640177,-0.559570354,0.428914071,0.978515181,0.861088667,-0.392704685,0.511526393,-0.11571197,-0.304693427,170,3.0483077,-53.447334,115.4885451
Montalegre - Portuguese Liga 3 22-23,Portuguese Liga 3,22-23,0.925225354,0.015159268,-0.402240868,0.068893266,-0.039937707,0.866678244,-0.460630667,0.049790616,0.029956658,-0.216697812,185,7.049112,-33.269558,94.99035401
Montana - Bulgarian First League 25-26,Bulgarian First League,25-26,-0.388854901,-0.321377397,-1.382310341,-0.879026179,-0.974059411,-1.354829528,-1.24751432,-1.12524982,0.337808974,-1.013577415,12,-69.1006,39.57767,88.61604318
Montana State Billings - NCAA D2 2024,NCAA D2,2024,-0.014244192,-1.234806659,-1.217754418,-0.186662052,-0.702558361,-0.825473264,-0.515316279,0.506423093,-0.096192662,-0.61974303,80,-62.440693,-9.911154,106.5051589
Montecchio Maggiore - Serie D  Girone C 24-25,Serie D  Girone C,24-25,0.317558016,-1.372812685,-0.755548027,-0.941750573,-0.136053673,-0.385276115,-0.559260458,0.582720928,-0.93043464,-0.575755193,46,-51.077126,-40.32963,122.1606749
Montedio Yamagata - J2 2022,J2,2022,-0.17850656,1.631115586,1.250302471,0.569909325,1.149868837,-0.013633546,0.178197064,-0.438103075,1.672749812,0.63919862,81,38.100418,42.042294,28.63411953
Montedio Yamagata - J2 2023,J2,2023,-0.219964361,1.3134595,0.914147246,0.055606255,-0.172336313,-0.197291589,-0.209524339,-0.397754428,1.347332575,0.191802587,150,32.71867,57.989365,16.20984842
Montedio Yamagata - J2 2024,J2,2024,-0.359420011,1.075143636,-0.049612519,-0.067497197,0.058605535,-0.928512452,0.044459416,-1.007474343,1.441909228,-0.109693267,43,11.457078,63.993313,6.051250448
Montedio Yamagata - J2 2025,J2,2025,-0.487556673,0.626435712,-0.210353419,0.049305979,-0.191038684,-1.579914094,-0.339141096,-0.590845774,0.757715505,-0.422446987,86,-18.324972,46.605293,38.07297861
Montedio Yamagata - J2-J3 100 Year Vision League 2026,J2-J3 100 Year Vision League,2026,-0.068285215,0.012918385,-0.621686416,-0.763905925,-0.544265759,-1.519488038,-0.918700256,-1.429758247,-0.119295172,-0.630745546,38,-46.320934,45.086475,65.18114965
Monterey Bay FC - USL Championship 2022,USL Championship,2022,-0.303458562,0.201777861,-0.21295801,-0.558186627,-0.457709121,0.103098919,-0.535949676,-0.150420276,-0.584578735,-0.340301891,168,-17.959272,-5.889856,75.58868611
Monterey Bay FC - USL Championship 2023,USL Championship,2023,-0.434646269,0.591410399,-0.046032639,-0.182570153,0.108753304,0.014994949,-0.721323914,-0.669637233,-0.300269307,-0.254530436,89,-6.950888,0.14233822,65.5409747
Monterey Bay FC - USL Championship 2024,USL Championship,2024,-0.071583491,0.505965675,-0.207690506,0.431418848,0.701097288,0.01361959,-0.188323663,-0.16273945,0.674361825,0.159794039,31,30.265894,31.988504,32.16614962
Monterey Bay FC - USL Championship 2025,USL Championship,2025,-0.195511616,-0.129532821,-0.725204655,-0.604006619,0.042835078,-1.072058131,-0.495685775,-0.188674113,0.588886866,-0.522666976,67,-30.075424,41.504894,50.88145393
Monterey Bay FC - USL Championship 2026,USL Championship,2026,0.178553717,-0.00211294,-1.435426513,-0.561426259,-0.209749741,-0.934690739,-0.918493086,0.649777933,-0.151462736,-0.931273593,153,-56.066525,7.646441,90.46551932
Monterosi - Serie C 22-23,Serie C,22-23,0.906383154,-0.921922281,-0.242484649,-0.260097817,-0.027055492,0.394653489,-0.427303039,0.047964448,-0.989089174,-0.303282651,62,-9.764532,-53.076443,117.3460719
Monterosi - Serie C 23-24,Serie C,23-24,0.472946687,-0.713545306,-0.369508581,-0.823729381,0.314474737,0.066236242,-1.109224254,-0.298357803,-0.561194225,-0.598821242,115,-44.617325,-25.804064,106.5296894
Monterrey - Liga MX 22-23,Liga MX,22-23,0.278920943,0.241753572,1.432016348,-0.518535994,0.174632307,0.493477263,0.297174659,-0.789311208,0.091890016,0.552914267,165,36.008224,-4.5495286,68.50353055
Monterrey - Liga MX 23-24,Liga MX,23-24,-0.406765455,1.393706519,0.982653638,0.673310382,1.025043724,0.786760954,0.193659384,-0.486722341,0.831321588,0.563068692,6,64.20391,30.52394,56.44438463
Monterrey - Liga MX 24-25,Liga MX,24-25,-0.56510701,1.151171708,0.1514716,0.556117879,0.802237436,-0.32387655,0.235128522,-0.693327104,0.60412594,0.11997988,150,28.424875,47.41892,18.01989418
Monterrey - Liga MX 25-26,Liga MX,25-26,-0.879603462,1.298079716,-0.099526482,-0.069800696,0.503971396,-0.869878339,0.354227013,-1.059878824,1.341401124,-0.132511463,43,11.86231,62.75402,5.203435788
Monterrey U17 - Mexican U17 League 24-25,Mexican U17 League,24-25,0.02214646,-0.537930105,0.534522276,-0.164196662,-0.967196431,0.672893481,0.735506658,0.467890203,0.191041028,0.354774179,24,25.681902,-42.64276,104.2346162
Monterrey U17 - Mexican U17 League 25-26,Mexican U17 League,25-26,0.202493057,0.082488696,0.057186663,-0.036700503,-1.929483295,-0.249489147,0.524803081,-0.606616174,0.092960336,0.315546556,156,-20.200417,62.835953,37.06896728
Monterrey U18 - Mexican U18 League 23-24,Mexican U18 League,23-24,0.040023764,-0.20589566,0.221508485,-0.309151122,-1.469869721,1.645272619,-0.260775286,0.138707488,0.705815519,0.382506188,84,6.17042,-8.248167,70.27734169
Monterrey U19 - Mexican U19 League 24-25,Mexican U19 League,24-25,-0.241725385,0.304087938,-0.983640348,-0.391752648,-1.589852086,0.2076655,-0.951753856,-0.284920398,1.337985243,-0.769208767,36,-45.02246,64.23324,61.92914487
Monterrey U19 - Mexican U19 League 25-26,Mexican U19 League,25-26,0.306554729,-0.587644311,-0.068330671,-0.365232791,-1.534718087,-0.836146952,0.156052989,-0.330396344,0.362113604,-0.021885788,0,-21.061607,62.13813,37.90595401
Monterrey U23 - Mexican U23 League 23-24,Mexican U23 League,23-24,-0.121941181,0.919906159,-0.658438154,-0.14793369,-0.901289659,1.724560229,-0.738277959,-0.683558061,0.952956891,-0.117969491,65,11.397664,13.678231,47.84708275
Monterrey U23 - Mexican U23 League 24-25,Mexican U23 League,24-25,0.12548776,0.134929845,-0.627122544,-0.357363201,-2.006015577,0.302593616,-0.755844677,-0.717448592,1.019869796,-0.156314198,65,-47.47533,64.76742,64.40646059
Montespaccato - Serie D  Girone G 25-26,Serie D  Girone G,25-26,-0.143669845,-0.097730525,-0.041851917,0.389115021,1.464092435,-0.598424162,0.737336655,0.710317577,-0.513942828,0.127448072,33,37.183605,-62.86116,125.7345571
Montevarchi - Serie C 22-23,Serie C,22-23,1.11698377,-1.267019375,-0.598552892,-0.409812298,0.016540056,0.707677534,-0.835954714,-0.267158428,-0.834119488,-0.620072109,62,-44.399296,-27.380842,107.6974183
Montevarchi - Serie D  Girone E 24-25,Serie D  Girone E,24-25,0.256289037,0.441644372,-0.4880274,0.776140678,0.177553855,0.167924192,-0.390985614,-0.378281726,0.252288072,-0.064847696,185,-4.5387244,20.036596,46.39465541
Montevarchi - Serie D  Girone E 25-26,Serie D  Girone E,25-26,0.117804133,-1.543682672,-0.86800177,-0.957702354,-0.319041837,-0.939905003,-0.687847995,0.336777713,-0.637663906,-0.810691853,46,-72.048096,-13.586249,116.1687709
Monthey - Swiss 1. Liga Classic 23-24,Swiss 1. Liga Classic,23-24,1.67876567,-1.340573349,0.489956249,-0.83360612,-1.409171803,-0.26441064,-0.894553177,-0.510283973,-0.457500835,0.122890314,148,-53.755,-28.042608,113.7967755
Monthey - Swiss 1. Liga Classic 24-25,Swiss 1. Liga Classic,24-25,-0.188751144,-0.344867459,-0.801061376,-0.265948917,-0.484916667,-0.777676039,-0.223092227,-0.641797027,0.249617495,-0.563375407,38,-50.101643,17.772772,79.79686388
Monthey - Swiss 1. Liga Classic 25-26,Swiss 1. Liga Classic,25-26,0.228728419,-0.593808116,-0.100903903,0.067597896,-0.066615841,-1.516658204,0.139013404,0.066174361,0.207358625,-0.259718943,73,-18.781898,38.35668,42.31971742
Montijo - Segunda RFEF 22-23,Segunda RFEF,22-23,1.242030108,-1.673714488,-0.843155496,-0.762369209,-0.515571432,-0.6817371,-1.176894097,0.025552091,-2.47083878,-0.799613181,11,-50.183826,-59.136395,137.7529228
Montijo - Segunda RFEF 23-24,Segunda RFEF,23-24,0.346699606,-2.396858212,-0.751579906,-1.333317138,-1.616270883,-0.645266101,-1.31623508,0.013594388,-1.355169837,-1.09437828,139,-82.11641,-24.563097,130.9541516
Montpellier - Ligue 1 22-23,Ligue 1,22-23,0.330037996,0.366506039,0.517701906,-0.50493166,-0.303041143,1.330089208,-0.242547731,0.204207732,-0.246742908,0.330971038,180,20.094713,-10.147947,71.43801848
Montpellier - Ligue 1 23-24,Ligue 1,23-24,0.104436723,0.126971443,0.245379292,-0.512966299,-0.150461569,0.792594178,-0.146720848,0.029064344,-0.582329648,0.160263362,29,12.140389,-34.06261,95.3936821
Montpellier - Ligue 1 24-25,Ligue 1,24-25,-0.626146251,0.538592326,-0.652453552,-0.376435867,0.194500901,-0.43414641,-0.856067766,0.108516788,-0.784954521,-0.706971892,4,-29.253393,23.657465,59.45231929
Montpellier - Ligue 2 25-26,Ligue 2,25-26,0.501264328,0.948662802,-0.143135126,-0.434137383,0.312172073,-0.91170004,0.072302665,0.148967601,1.229507018,0.063485908,20,11.1221,34.338608,27.47702973
Montrose - Scottish League One 22-23,Scottish League One,22-23,1.099421725,-1.207153876,0.619188225,1.058928653,0.932311429,0.402191587,0.465838753,1.397926393,-1.497004349,0.482017666,149,19.99533,-65.56764,126.822648
Montrose - Scottish League One 23-24,Scottish League One,23-24,0.068628033,-1.261441064,-0.132659851,0.41252206,-0.727341007,-0.257201861,-0.354798965,0.49318598,-0.916123484,-0.236371977,130,-28.137405,-57.764675,127.1953152
